id,international_name,competition_name,count,country_code
250070182,Joachim Andersen,total,15,DEN
250081192,Joakim Mæhle,European Championship,1,DEN
250081192,Joakim Mæhle,FIFA World Cup,2,DEN
250081192,Joakim Mæhle,Friendly Matches,4,DEN
250081192,Joakim Mæhle,UEFA Nations League,5,DEN
250081192,Joakim Mæhle,total,12,DEN
102867,Jonas Lössl,European Championship,10,DEN
102867,Jonas Lössl,FIFA World Cup,14,DEN
102867,Jonas Lössl,Friendly Matches,14,DEN
102867,Jonas Lössl,UEFA Nations League,8,DEN
102867,Jonas Lössl,total,46,DEN
250089514,Jonas Wind,European Championship,1,DEN
250089514,Jonas Wind,FIFA World Cup,3,DEN
250089514,Jonas Wind,Friendly Matches,4,DEN
250089514,Jonas Wind,UEFA Nations League,4,DEN
250089514,Jonas Wind,total,12,DEN
250065453,Kasper Dolberg,European Championship,9,DEN
250065453,Kasper Dolberg,FIFA World Cup,10,DEN
250065453,Kasper Dolberg,Friendly Matches,10,DEN
250065453,Kasper Dolberg,UEFA Nations League,7,DEN
250065453,Kasper Dolberg,total,36,DEN
74954,Kasper Schmeichel,European Championship,22,DEN
74954,Kasper Schmeichel,FIFA World Cup,24,DEN
74954,Kasper Schmeichel,Friendly Matches,27,DEN
74954,Kasper Schmeichel,UEFA Nations League,9,DEN
74954,Kasper Schmeichel,total,82,DEN
250013677,Martin Braithwaite,European Championship,16,DEN
250013677,Martin Braithwaite,FIFA World Cup,15,DEN
250013677,Martin Braithwaite,Friendly Matches,19,DEN
250013677,Martin Braithwaite,UEFA Nations League,10,DEN
250013677,Martin Braithwaite,total,60,DEN
250080451,Mathias Jensen,European Championship,1,DEN
250080451,Mathias Jensen,FIFA World Cup,3,DEN
250080451,Mathias Jensen,Friendly Matches,2,DEN
250080451,Mathias Jensen,UEFA Nations League,4,DEN
250080451,Mathias Jensen,total,10,DEN
107529,Mathias Jørgensen,European Championship,10,DEN
107529,Mathias Jørgensen,FIFA World Cup,15,DEN
107529,Mathias Jørgensen,Friendly Matches,19,DEN
107529,Mathias Jørgensen,UEFA Nations League,10,DEN
107529,Mathias Jørgensen,total,54,DEN
250118062,Mikkel Damsgaard,European Championship,1,DEN
250118062,Mikkel Damsgaard,FIFA World Cup,3,DEN
250118062,Mikkel Damsgaard,Friendly Matches,3,DEN
250118062,Mikkel Damsgaard,UEFA Nations League,2,DEN
250118062,Mikkel Damsgaard,total,9,DEN
1905874,Nicolai Boilesen,European Championship,6,DEN
1905874,Nicolai Boilesen,FIFA World Cup,5,DEN
1905874,Nicolai Boilesen,Friendly Matches,12,DEN
1905874,Nicolai Boilesen,UEFA Nations League,1,DEN
1905874,Nicolai Boilesen,total,24,DEN
250026986,Pierre-Emile Højbjerg,European Championship,19,DEN
250026986,Pierre-Emile Højbjerg,FIFA World Cup,7,DEN
250026986,Pierre-Emile Højbjerg,Friendly Matches,15,DEN
250026986,Pierre-Emile Højbjerg,UEFA Nations League,8,DEN
250026986,Pierre-Emile Højbjerg,total,49,DEN
250080454,Robert Skov,European Championship,7,DEN
250080454,Robert Skov,FIFA World Cup,1,DEN
250080454,Robert Skov,Friendly Matches,4,DEN
250080454,Robert Skov,UEFA Nations League,4,DEN
250080454,Robert Skov,total,16,DEN
108509,Simon Kjær,European Championship,29,DEN
108509,Simon Kjær,FIFA World Cup,35,DEN
108509,Simon Kjær,Friendly Matches,42,DEN
108509,Simon Kjær,UEFA Nations League,8,DEN
108509,Simon Kjær,total,114,DEN
250010472,Thomas Delaney,European Championship,14,DEN
250010472,Thomas Delaney,FIFA World Cup,22,DEN
250010472,Thomas Delaney,Friendly Matches,20,DEN
250010472,Thomas Delaney,UEFA Nations League,9,DEN
250010472,Thomas Delaney,total,65,DEN
250022869,Yussuf Poulsen,European Championship,18,DEN
250022869,Yussuf Poulsen,FIFA World Cup,14,DEN
250022869,Yussuf Poulsen,Friendly Matches,16,DEN
250022869,Yussuf Poulsen,UEFA Nations League,10,DEN
250022869,Yussuf Poulsen,total,58,DEN
250078763,Ben Chilwell,European Championship,8,ENG
250078763,Ben Chilwell,FIFA World Cup,3,ENG
250078763,Ben Chilwell,Friendly Matches,3,ENG
250078763,Ben Chilwell,UEFA Nations League,7,ENG
250078763,Ben Chilwell,total,21,ENG
250106939,Bukayo Saka,Friendly Matches,3,ENG
250106939,Bukayo Saka,UEFA Nations League,3,ENG
250106939,Bukayo Saka,total,6,ENG
250014517,Conor Coady,FIFA World Cup,3,ENG
250014517,Conor Coady,Friendly Matches,3,ENG
250014517,Conor Coady,UEFA Nations League,4,ENG
250014517,Conor Coady,total,10,ENG
250064823,Dean Henderson,European Championship,4,ENG
250064823,Dean Henderson,FIFA World Cup,3,ENG
250064823,Dean Henderson,Friendly Matches,3,ENG
250064823,Dean Henderson,UEFA Nations League,6,ENG
250064823,Dean Henderson,total,16,ENG
250083732,Declan Rice,European Championship,8,ENG
250083732,Declan Rice,FIFA World Cup,3,ENG
250083732,Declan Rice,Friendly Matches,4,ENG
250083732,Declan Rice,UEFA Nations League,8,ENG
250083732,Declan Rice,total,23,ENG
250111030,Dominic Calvert-Lewin,FIFA World Cup,3,ENG
250111030,Dominic Calvert-Lewin,Friendly Matches,4,ENG
250111030,Dominic Calvert-Lewin,UEFA Nations League,4,ENG
250111030,Dominic Calvert-Lewin,total,11,ENG
250016833,Harry Kane,European Championship,17,ENG
250016833,Harry Kane,FIFA World Cup,16,ENG
250016833,Harry Kane,Friendly Matches,15,ENG
250016833,Harry Kane,UEFA Nations League,12,ENG
250016833,Harry Kane,total,60,ENG
250075007,Harry Maguire,European Championship,8,ENG
250075007,Harry Maguire,FIFA World Cup,12,ENG
250075007,Harry Maguire,Friendly Matches,7,ENG
250075007,Harry Maguire,UEFA Nations League,8,ENG
250075007,Harry Maguire,total,35,ENG
250042329,Jack Grealish,Friendly Matches,4,ENG
250042329,Jack Grealish,UEFA Nations League,6,ENG
250042329,Jack Grealish,total,10,ENG
250102216,Jadon Sancho,European Championship,8,ENG
250102216,Jadon Sancho,Friendly Matches,4,ENG
250102216,Jadon Sancho,UEFA Nations League,11,ENG
250102216,Jadon Sancho,total,23,ENG
250064233,John Stones,European Championship,9,ENG
250064233,John Stones,FIFA World Cup,20,ENG
250064233,John Stones,Friendly Matches,22,ENG
250064233,John Stones,UEFA Nations League,5,ENG
250064233,John Stones,total,56,ENG
250010260,Jordan Henderson,European Championship,20,ENG
250010260,Jordan Henderson,FIFA World Cup,16,ENG
250010260,Jordan Henderson,Friendly Matches,28,ENG
250010260,Jordan Henderson,UEFA Nations League,7,ENG
250010260,Jordan Henderson,total,71,ENG
250024791,Jordan Pickford,European Championship,8,ENG
250024791,Jordan Pickford,FIFA World Cup,11,ENG
250024791,Jordan Pickford,Friendly Matches,9,ENG
250024791,Jordan Pickford,UEFA Nations League,12,ENG
250024791,Jordan Pickford,total,40,ENG
250128377,Jude Bellingham,FIFA World Cup,3,ENG
250128377,Jude Bellingham,Friendly Matches,3,ENG
250128377,Jude Bellingham,UEFA Nations League,2,ENG
250128377,Jude Bellingham,total,8,ENG
250143242,Kalvin Phillips,FIFA World Cup,3,ENG
250143242,Kalvin Phillips,Friendly Matches,3,ENG
250143242,Kalvin Phillips,UEFA Nations League,4,ENG
250143242,Kalvin Phillips,total,10,ENG
250000919,Kieran Trippier,European Championship,8,ENG
250000919,Kieran Trippier,FIFA World Cup,12,ENG
250000919,Kieran Trippier,Friendly Matches,10,ENG
250000919,Kieran Trippier,UEFA Nations League,8,ENG
250000919,Kieran Trippier,total,38,ENG
250010259,Kyle Walker,European Championship,9,ENG
250010259,Kyle Walker,FIFA World Cup,26,ENG
250010259,Kyle Walker,Friendly Matches,22,ENG
250010259,Kyle Walker,UEFA Nations League,11,ENG
250010259,Kyle Walker,total,68,ENG
250042705,Luke Shaw,European Championship,2,ENG
250042705,Luke Shaw,FIFA World Cup,7,ENG
250042705,Luke Shaw,Friendly Matches,6,ENG
250042705,Luke Shaw,UEFA Nations League,2,ENG
250042705,Luke Shaw,total,17,ENG
250088246,Marcus Rashford,European Championship,10,ENG
250088246,Marcus Rashford,FIFA World Cup,15,ENG
250088246,Marcus Rashford,Friendly Matches,15,ENG
250088246,Marcus Rashford,UEFA Nations League,8,ENG
250088246,Marcus Rashford,total,48,ENG
250076240,Mason Mount,European Championship,6,ENG
250076240,Mason Mount,FIFA World Cup,3,ENG
250076240,Mason Mount,Friendly Matches,2,ENG
250076240,Mason Mount,UEFA Nations League,8,ENG
250076240,Mason Mount,total,19,ENG
250101534,Phil Foden,FIFA World Cup,3,ENG
250101534,Phil Foden,Friendly Matches,1,ENG
250101534,Phil Foden,UEFA Nations League,3,ENG
250101534,Phil Foden,total,7,ENG
250024795,Raheem Sterling,European Championship,21,ENG
250024795,Raheem Sterling,FIFA World Cup,24,ENG
250024795,Raheem Sterling,Friendly Matches,18,ENG
250024795,Raheem Sterling,UEFA Nations League,7,ENG
250024795,Raheem Sterling,total,70,ENG
250110362,Reece James,FIFA World Cup,3,ENG
250110362,Reece James,Friendly Matches,2,ENG
250110362,Reece James,UEFA Nations League,2,ENG
250110362,Reece James,total,7,ENG
250007234,Sam Johnstone,FIFA World Cup,3,ENG
250007234,Sam Johnstone,Friendly Matches,2,ENG
250007234,Sam Johnstone,total,5,ENG
250076357,Trent Alexander-Arnold,European Championship,6,ENG
250076357,Trent Alexander-Arnold,FIFA World Cup,1,ENG
250076357,Trent Alexander-Arnold,Friendly Matches,5,ENG
250076357,Trent Alexander-Arnold,UEFA Nations League,10,ENG
250076357,Trent Alexander-Arnold,total,22,ENG
250133856,Tyrone Mings,European Championship,6,ENG
250133856,Tyrone Mings,FIFA World Cup,3,ENG
250133856,Tyrone Mings,Friendly Matches,4,ENG
250133856,Tyrone Mings,UEFA Nations League,6,ENG
250133856,Tyrone Mings,total,19,ENG
250056274,Adama Traoré,Friendly Matches,2,ESP
250056274,Adama Traoré,UEFA Nations League,4,ESP
250056274,Adama Traoré,total,6,ESP
250027046,Aymeric Laporte Fevre,Friendly Matches,1,ESP
250027046,Aymeric Laporte Fevre,total,1,ESP
103827,César Azpilicueta,Confederations Cup,5,ESP
103827,César Azpilicueta,European Championship,12,ESP
103827,César Azpilicueta,FIFA World Cup,12,ESP
103827,César Azpilicueta,Friendly Matches,24,ESP
103827,César Azpilicueta,UEFA Nations League,4,ESP
103827,César Azpilicueta,total,57,ESP
250081720,Dani Olmo,European Championship,2,ESP
250081720,Dani Olmo,FIFA World Cup,3,ESP
250081720,Dani Olmo,Friendly Matches,3,ESP
250081720,Dani Olmo,UEFA Nations League,6,ESP
250081720,Dani Olmo,total,14,ESP
1901746,David de Gea,European Championship,24,ESP
1901746,David de Gea,FIFA World Cup,22,ESP
1901746,David de Gea,Friendly Matches,23,ESP
1901746,David de Gea,UEFA Nations League,10,ESP
1901746,David de Gea,total,79,ESP
250057121,Diego Diego Llorente,European Championship,5,ESP
250057121,Diego Diego Llorente,FIFA World Cup,3,ESP
250057121,Diego Diego Llorente,Friendly Matches,4,ESP
250057121,Diego Diego Llorente,UEFA Nations League,4,ESP
250057121,Diego Diego Llorente,total,16,ESP
250103561,Eric Eric García,FIFA World Cup,3,ESP
250103561,Eric Eric García,Friendly Matches,3,ESP
250103561,Eric Eric García,UEFA Nations League,6,ESP
250103561,Eric Eric García,total,12,ESP
250115436,Fabián Ruiz,European Championship,8,ESP
250115436,Fabián Ruiz,FIFA World Cup,3,ESP
250115436,Fabián Ruiz,Friendly Matches,2,ESP
250115436,Fabián Ruiz,UEFA Nations League,4,ESP
250115436,Fabián Ruiz,total,17,ESP
250088320,Ferran Torres,FIFA World Cup,3,ESP
250088320,Ferran Torres,Friendly Matches,3,ESP
250088320,Ferran Torres,UEFA Nations League,6,ESP
250088320,Ferran Torres,total,12,ESP
250074565,Gerard Moreno,European Championship,4,ESP
250074565,Gerard Moreno,FIFA World Cup,1,ESP
250074565,Gerard Moreno,Friendly Matches,3,ESP
250074565,Gerard Moreno,UEFA Nations League,5,ESP
250074565,Gerard Moreno,total,13,ESP
250000036,Jordi Alba,Confederations Cup,5,ESP
250000036,Jordi Alba,European Championship,27,ESP
250000036,Jordi Alba,FIFA World Cup,23,ESP
250000036,Jordi Alba,Friendly Matches,32,ESP
250000036,Jordi Alba,UEFA Nations League,1,ESP
250000036,Jordi Alba,total,88,ESP
250047086,José Gayà,European Championship,8,ESP
250047086,José Gayà,FIFA World Cup,3,ESP
250047086,José Gayà,Friendly Matches,5,ESP
250047086,José Gayà,UEFA Nations League,9,ESP
250047086,José Gayà,total,25,ESP
1909917,Koke,European Championship,12,ESP
1909917,Koke,FIFA World Cup,21,ESP
1909917,Koke,Friendly Matches,25,ESP
1909917,Koke,UEFA Nations League,3,ESP
1909917,Koke,total,61,ESP
250079670,Marcos Llorente,FIFA World Cup,3,ESP
250079670,Marcos Llorente,Friendly Matches,2,ESP
250079670,Marcos Llorente,UEFA Nations League,1,ESP
250079670,Marcos Llorente,total,6,ESP
250097180,Mikel Oyarzabal,European Championship,8,ESP
250097180,Mikel Oyarzabal,FIFA World Cup,3,ESP
250097180,Mikel Oyarzabal,Friendly Matches,2,ESP
250097180,Mikel Oyarzabal,UEFA Nations League,4,ESP
250097180,Mikel Oyarzabal,total,17,ESP
1909920,Pablo Sarabia,European Championship,6,ESP
1909920,Pablo Sarabia,Friendly Matches,1,ESP
1909920,Pablo Sarabia,total,7,ESP
250088461,Pau Torres,European Championship,3,ESP
250088461,Pau Torres,Friendly Matches,3,ESP
250088461,Pau Torres,UEFA Nations League,6,ESP
250088461,Pau Torres,total,12,ESP
250143693,Pedri,FIFA World Cup,3,ESP
250143693,Pedri,Friendly Matches,1,ESP
250143693,Pedri,total,4,ESP
250154983,Robert Sánchez,FIFA World Cup,3,ESP
250154983,Robert Sánchez,Friendly Matches,1,ESP
250154983,Robert Sánchez,total,4,ESP
250082664,Rodri,European Championship,10,ESP
250082664,Rodri,FIFA World Cup,3,ESP
250082664,Rodri,Friendly Matches,6,ESP
250082664,Rodri,UEFA Nations League,10,ESP
